id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t15;t18;t19;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e12;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;s2;sn4;sn5;sn16;s28;s29;fexp
48;1;1;2;4;20;1;1;1;95;95;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4500;1;4500;1;10500;5250;1;1;13;0;6;12;5;5;2018;2018;1;1;1;3;1;0;0;207
48;1;2;2;4;20;2;2;1;95;95;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;6000;1;6000;1;10500;5250;1;1;13;0;6;12;5;5;2018;2018;1;2;3;6;1;2;0;207
49;1;1;2;4;20;2;1;6;95;95;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;15000;1;15000;1;15000;15000;1;3;13;0;6;12;2;2;0;2017;2;1;3;7;1;2;0;193
50;1;1;14;4;20;1;1;6;95;95;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4000;1;4000;1;8000;4000;1;1;13;0;6;13;2;2;0;2016;2;1;3;5;1;0;0;701
50;1;2;14;4;23;1;7;6;95;95;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4000;1;4000;1;8000;4000;1;1;13;0;6;16;2;2;0;2016;2;1;3;5;1;0;0;701
51;1;1;13;4;20;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4000;1;4000;1;4000;4000;1;1;13;0;6;12;2;2;0;2016;3;3;3;7;2;0;0;415
52;1;1;8;3;20;1;1;1;95;95;1;3;0;0;0;0;0;0;0;0;1;4.00;1;1;2;4000;2;2;2;2;72314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;2000;1;2000;0;0;2;0;1;2000;2;0;1;2000;1;2000;500;2;0;0;3;3;7;1;1;0;1;1;1;4;1;3;0;0;27
52;1;2;8;3;20;2;2;1;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;2000;500;2;0;0;3;3;7;1;1;0;1;1;1;3;1;3;1;2;27
52;1;3;8;3;4;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2000;500;1;1;17;0;1;0;1;1;0;1;1;1;3;1;1;0;0;27
52;1;4;8;3;2;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2000;500;1;1;16;0;1;0;1;1;0;1;1;1;3;1;1;0;0;27
53;1;1;3;4;20;2;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;36.00;1;1;1;4804;3;2;2;2;30313;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;1;8000;1;43200;7200;2;0;0;7;5;12;4;4;2018;2018;1;1;1;6;1;2;0;192
53;1;2;3;4;22;1;7;6;95;95;1;3;0;0;0;0;0;0;0;0;1;14.00;1;1;1;5601;3;2;2;3;53314;0;0;1;2;2;2;2;2;2;2;1;0;2;0;0;1;1200;1;1200;0;0;2;0;1;1200;2;0;1;1200;1;43200;7200;2;0;0;7;5;12;4;4;2018;2018;1;1;1;3;2;0;0;192
53;1;3;3;4;20;1;8;6;95;95;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;4803;3;2;2;5;34314;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;1;15000;1;43200;7200;2;0;0;7;5;12;4;4;2017;2017;1;3;1;6;2;0;0;192
53;1;4;3;4;19;1;8;6;95;95;1;3;0;0;0;0;0;0;0;0;1;36.00;1;1;1;5601;3;2;2;3;53313;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;9000;1;9000;0;0;2;0;1;9000;2;0;1;9000;1;43200;7200;2;0;0;7;5;12;4;4;2018;2018;1;2;1;6;2;0;0;192
53;1;5;3;4;20;2;8;6;95;95;1;3;0;0;0;0;0;0;0;0;1;36.00;1;1;1;4808;3;2;2;3;20313;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;7000;1;7000;0;0;2;0;1;7000;2;0;1;7000;1;43200;7200;2;0;0;7;5;12;4;4;2018;2018;1;1;1;3;2;2;0;192
53;1;6;3;4;20;1;8;6;95;95;2;0;0;0;1;1;2018;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000;1;3000;2;0;1;3000;1;43200;7200;2;0;0;7;5;12;4;4;2018;2018;1;3;1;6;2;0;0;192
54;1;1;4;4;20;1;1;3;95;95;2;0;0;0;2;1;2018;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;2500;1;2500;1;2500;2500;2;0;0;7;4;10;1;1;0;1;2;1;1;7;2;0;0;170
55;1;1;3;4;20;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;54.00;2;0;2;5601;3;2;2;3;53313;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;16000;1;16000;0;0;2;0;1;16000;2;0;1;16000;1;29500;14750;2;0;0;7;5;12;4;4;2017;2017;2;1;1;5;1;0;0;233
55;1;2;3;4;37;2;8;3;0;0;1;3;0;0;0;0;0;0;0;0;1;48.00;2;0;2;5601;3;2;2;5;53313;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;13500;1;13500;0;0;2;0;1;13500;2;0;1;13500;1;29500;14750;2;0;0;7;5;12;4;4;2016;2016;2;1;1;6;1;2;0;233
56;1;1;8;3;20;2;1;1;95;95;3;0;1;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1200;1;1200;1;17200;5733;2;0;0;7;4;9;5;5;2009;2009;1;1;1;1;2;1;1;52
56;1;2;8;3;23;1;2;1;95;95;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;4000;2;2;2;4;72313;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;16000;1;16000;0;0;2;0;1;16000;2;0;1;16000;1;17200;5733;2;0;0;7;4;11;5;5;2013;2013;1;1;1;1;2;0;0;52
56;1;3;8;3;1;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17200;5733;3;0;0;0;8;0;1;1;0;1;1;1;1;1;1;0;0;52
57;1;1;3;4;20;2;1;1;95;95;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;2000;1;2000;1;4000;2000;2;0;0;10;4;9;1;1;0;1;1;1;1;2;2;2;0;214
57;1;2;3;4;40;1;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;50.00;2;0;2;4502;3;2;2;2;56114;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2000;1;2000;0;0;2;0;1;2000;2;0;1;2000;1;4000;2000;2;0;0;7;5;12;3;3;0;2008;1;3;1;2;1;0;0;214
58;1;1;3;4;20;2;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;4803;3;2;2;2;10323;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;9500;1;9500;0;0;2;0;1;9500;2;0;1;9500;1;14000;4667;2;0;0;13;6;12;5;5;1999;1999;2;1;3;7;3;2;0;243
58;1;2;3;4;18;2;7;6;95;95;2;0;0;0;1;1;2018;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;14000;4667;1;1;13;0;6;12;3;3;0;2001;2;1;3;6;3;2;0;243
58;1;3;3;4;17;1;7;6;95;95;1;3;0;0;0;0;0;0;0;0;1;8.00;1;1;2;4806;3;2;2;2;30313;0;0;1;2;2;2;2;2;2;2;1;0;2;0;0;1;2000;1;2000;0;0;2;0;1;2000;1;2500;1;4500;1;14000;4667;1;1;7;0;4;10;3;3;0;2002;2;1;3;7;3;0;0;243
59;1;1;13;4;21;2;1;6;95;95;2;0;0;0;4;1;2017;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;13000;1;13000;1;13000;13000;1;3;12;0;6;12;3;3;0;2018;4;1;2;6;2;2;0;240
59;2;1;13;4;24;2;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;18.00;1;1;1;4809;3;2;2;4;36333;0;0;1;2;1;2;2;1;2;1;1;0;2;0;0;1;1500;1;1500;0;0;2;0;1;1500;1;12000;1;13500;1;13500;13500;2;0;0;13;7;17;3;3;0;2017;2;1;3;6;4;2;0;240
59;3;1;13;4;25;1;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;30.00;1;1;1;9100;8;1;2;4;10313;0;0;1;2;2;2;2;2;2;2;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;1;5000;1;20000;1;20000;20000;1;1;13;0;6;12;3;3;0;2016;2;1;1;2;2;0;0;240
60;1;1;5;4;21;2;1;6;95;95;1;3;0;0;0;0;0;0;0;0;2;21.00;2;0;2;8501;7;2;2;3;41312;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;6500;1;6500;1;8000;2;0;1;14500;2;0;1;14500;1;14500;14500;1;1;12;0;6;14;3;3;0;2015;2;1;1;6;3;2;0;223
61;1;1;2;4;21;1;1;6;95;95;1;2;0;0;0;0;0;0;0;0;1;26.00;1;1;1;9602;8;2;5;2;50113;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1500;1;1500;0;0;2;0;1;1500;1;1000;1;2500;1;3500;1750;1;3;12;0;6;12;2;2;0;2015;2;3;3;5;1;0;0;219
61;1;2;2;4;23;2;7;6;95;95;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1000;1;1000;1;3500;1750;1;3;12;0;6;14;2;2;0;2015;2;1;3;5;3;2;0;219
62;1;1;9;4;21;2;1;1;95;95;1;3;0;0;0;0;0;0;0;0;1;36.00;1;1;1;5601;3;2;2;4;20333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;9000;1;9000;0;0;2;0;1;9000;1;2000;1;11000;1;29000;14500;1;3;12;0;6;12;1;1;0;1;2;1;1;5;3;2;0;259
62;1;2;9;4;22;1;2;1;95;95;1;3;0;0;0;0;0;0;0;0;1;48.00;2;0;2;4807;3;2;2;2;30333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;18000;1;18000;0;0;2;0;1;18000;2;0;1;18000;1;29000;14500;2;0;0;7;5;12;1;1;0;1;2;2;3;5;2;0;0;259
63;1;1;14;4;21;2;1;6;95;95;1;2;0;0;0;0;0;0;0;0;1;42.00;2;0;2;4811;3;2;1;1;30133;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;30000;15000;1;2;13;0;6;14;2;2;0;2016;4;1;3;6;3;2;0;504
63;1;2;14;4;19;1;7;6;95;95;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;30000;15000;1;3;12;0;6;12;2;2;0;2017;4;1;1;6;2;0;0;504
64;1;1;14;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;4807;3;2;2;3;20333;0;0;1;1;1;1;1;1;2;1;1;0;2;0;0;1;18000;1;18000;0;0;2;0;1;18000;2;0;1;18000;1;43000;21500;1;1;13;0;6;12;4;4;2017;2017;2;3;1;1;2;0;0;436
64;1;2;14;4;34;1;8;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;1;9409;8;2;3;3;20331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;1;25000;1;43000;21500;1;3;12;0;6;12;4;4;2018;2018;3;2;3;6;2;0;0;436
65;1;1;3;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;20.00;2;0;2;6200;5;2;2;4;20331;0;0;1;1;2;1;1;1;2;1;1;0;2;0;0;1;10800;1;10800;0;0;2;0;1;10800;1;1800;1;12600;1;42600;21300;1;1;13;0;6;15;3;3;0;2015;2;1;3;6;2;0;0;369
65;1;2;3;4;31;1;7;6;0;0;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;8600;7;1;2;4;40331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;42600;21300;2;0;0;13;7;17;3;3;0;2005;3;1;3;6;3;0;0;369
66;1;1;14;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6000;1;6000;1;6000;6000;1;1;13;0;6;14;6;6;0;2016;4;1;3;6;2;2;0;423
67;1;1;2;4;21;2;1;6;95;95;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;4500;1;4500;1;14000;7000;1;1;13;0;6;12;2;2;0;2015;4;1;3;6;1;2;0;236
67;1;2;2;4;21;2;8;6;95;95;1;3;0;0;0;0;0;0;0;0;1;8.00;2;0;1;9700;9;0;0;0;57314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;4500;1;4500;0;0;2;0;1;4500;1;5000;1;9500;1;14000;7000;1;1;13;0;6;13;6;6;0;2015;2;1;3;2;1;2;0;236
68;1;1;2;4;21;2;1;6;3;2;2;0;0;0;1;1;2017;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1900;1;1900;9;41100;5871;1;1;13;0;6;14;1;1;0;1;1;1;3;1;1;2;0;128
68;1;2;2;4;41;2;6;1;0;0;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;4803;3;2;2;2;30323;0;0;1;2;2;2;2;2;1;3;1;0;2;0;0;9;25000;9;25000;0;0;2;0;9;25000;9;4200;9;29200;9;41100;5871;2;0;0;7;4;10;5;5;1995;1995;1;2;1;2;1;1;4;128
68;1;3;2;4;38;1;6;1;0;0;1;2;0;0;0;0;0;0;0;0;1;72.00;2;0;2;4903;4;2;5;1;34123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;9;10000;9;41100;5871;2;0;0;7;4;10;5;5;1990;1990;1;4;1;1;1;0;0;128
68;1;4;2;4;0;1;7;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;41100;5871;3;0;0;0;8;0;1;1;0;1;1;1;3;2;1;0;0;128
68;1;5;2;4;10;2;7;0;3;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;41100;5871;1;1;3;0;2;4;1;1;0;1;1;1;1;2;1;0;0;128
68;1;6;2;4;8;2;7;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;41100;5871;1;1;3;0;2;1;1;1;0;1;1;1;3;2;1;0;0;128
68;1;7;2;4;6;1;7;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;41100;5871;1;1;2;0;1;0;1;1;0;1;1;1;3;2;1;0;0;128
69;1;1;5;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;12000;1;12000;1;12000;12000;1;1;13;0;6;12;2;2;0;2016;2;3;3;5;2;0;0;222
70;1;1;2;4;21;2;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;20.00;1;1;1;8401;6;1;2;4;10333;0;0;2;1;2;2;2;2;2;3;1;0;2;0;0;1;5250;1;5250;0;0;2;0;1;5250;1;15000;1;20250;1;20250;20250;1;1;13;0;6;14;3;3;0;2015;3;1;1;7;3;2;0;180
71;1;1;2;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;16000;8000;1;1;13;0;6;15;2;2;0;2015;2;1;3;7;2;2;0;167
71;1;2;2;4;20;2;8;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;16000;8000;1;2;13;0;6;13;2;2;0;2017;2;1;3;7;2;2;0;167
72;1;1;3;4;21;1;1;6;95;95;2;0;0;0;2;1;2017;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;9200;1;9200;1;9200;9200;1;1;13;0;6;12;1;1;0;2016;1;1;3;2;2;0;0;110
73;1;1;14;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;61000;15250;1;3;13;0;6;14;3;3;0;2015;1;3;1;7;2;0;0;236
73;1;2;14;4;24;1;8;6;95;95;1;2;0;0;0;0;0;0;0;0;1;10.00;2;0;2;4811;3;2;1;1;30133;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;1;10000;1;61000;15250;1;1;13;0;6;13;1;1;0;1;1;1;3;1;2;0;0;236
73;1;3;14;4;25;1;7;6;0;0;1;3;0;0;0;0;0;0;0;0;1;32.00;2;0;2;6200;5;2;2;2;10333;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;1;25000;1;61000;15250;2;0;0;12;6;14;3;3;0;2012;1;3;3;1;2;0;0;236
73;1;4;14;4;21;1;7;6;95;95;1;3;0;0;0;0;0;0;0;0;1;8.00;2;0;2;6200;5;2;2;1;30334;0;0;2;2;2;2;2;2;2;2;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;1;10000;1;18000;1;61000;15250;1;2;13;0;6;13;3;3;0;2016;2;3;3;7;2;0;0;236
74;1;1;6;4;21;2;1;1;95;95;1;3;0;0;0;0;0;0;0;0;1;30.00;2;0;2;6100;5;2;2;4;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;14500;1;14500;0;0;2;0;1;14500;2;0;1;14500;1;14500;7250;1;1;13;0;6;12;1;1;0;2017;2;4;3;5;1;2;0;322
74;1;2;6;4;22;1;2;1;95;95;1;3;0;0;0;0;0;0;0;0;1;24.00;1;1;1;8200;5;2;2;4;32314;0;0;1;2;2;2;2;2;1;1;2;3;0;0;0;1;10500;1;10500;0;0;2;0;2;0;2;0;2;0;1;14500;7250;2;0;0;13;6;12;1;1;0;2017;2;1;2;6;2;0;0;322
75;1;1;2;4;21;2;1;6;95;95;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;800;1;800;1;7000;1;7800;1;7800;7800;1;3;13;0;6;14;3;3;0;2016;5;1;3;6;2;2;0;354
76;1;1;1;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;4;81331;0;0;1;1;2;1;2;2;2;2;1;0;2;0;0;1;31000;1;31000;0;0;2;0;1;31000;2;0;1;31000;1;31000;31000;1;1;13;0;6;13;1;1;0;1;4;1;1;8;2;0;0;118
77;1;1;1;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;30.00;1;1;2;7301;5;2;2;3;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;30000;30000;1;3;13;0;6;12;6;6;0;2017;3;1;1;5;1;0;0;190
78;1;1;14;4;21;2;1;6;95;95;2;0;0;0;4;1;2017;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;7474;1;7474;9;60474;15119;1;1;13;0;6;13;4;4;2016;2016;1;1;1;7;3;2;0;392
78;1;2;14;4;22;2;8;6;95;95;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;9700;9;0;0;0;57314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;9;12000;9;12000;0;0;2;0;9;12000;9;21000;9;33000;9;60474;15119;1;1;13;0;6;12;4;4;2016;2016;1;1;1;7;2;2;0;392
78;1;3;14;4;22;2;8;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;15000;9;15000;9;60474;15119;1;1;13;0;6;12;4;4;2016;2016;1;1;3;1;2;2;0;392
78;1;4;14;4;21;2;7;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;5000;9;5000;9;60474;15119;1;1;13;0;6;12;4;4;2017;2018;1;1;3;1;2;2;0;392
79;1;1;2;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;1;28000;14000;1;1;13;0;6;13;2;2;0;2015;4;1;1;7;1;2;0;219
79;1;2;2;4;22;1;7;6;95;95;1;3;0;0;0;0;0;0;0;0;1;20.00;2;0;2;7000;5;2;2;3;10332;0;0;2;1;2;1;2;2;2;2;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;1;10000;1;18000;1;28000;14000;1;1;13;0;6;16;2;2;0;2014;4;1;1;6;1;0;0;219
80;1;1;2;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;17000;1;17000;1;77000;19250;1;1;13;0;6;12;5;5;2018;2018;1;4;3;7;1;0;0;141
80;1;2;2;4;18;2;8;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;1;77000;19250;1;1;13;0;6;12;5;5;2018;2018;1;1;1;3;1;2;0;141
80;1;3;2;4;18;1;8;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;1;77000;19250;1;1;13;0;6;12;5;5;2018;2018;1;2;3;6;1;0;0;141
80;1;4;2;4;19;1;8;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;1;77000;19250;1;1;13;0;6;12;5;5;2018;2018;1;2;3;3;1;0;0;141
81;1;1;14;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;1;20000;20000;1;2;13;0;6;14;3;3;0;2015;2;1;3;5;1;0;0;481
82;1;1;10;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;0;0;1;48.00;2;0;2;1400;1;2;2;3;80314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;1;13000;1;32000;5333;2;0;0;7;5;12;5;5;2018;2018;1;2;3;2;1;0;0;94
82;1;2;10;4;31;1;7;1;0;0;1;3;0;0;0;0;0;0;0;0;1;44.00;2;0;2;1400;1;2;2;2;80314;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;12000;1;12000;0;0;2;0;1;12000;2;0;1;12000;1;32000;5333;2;0;0;13;6;14;5;5;2008;2008;2;3;3;5;3;0;0;94
